year,month,quarter,period,geography,sector,Deal Type,value
2005,7,Q3,< 2006,Brazil,Biomass & waste,Asset finance investments,25.6
2005,4,Q2,< 2006,Brazil,Biomass & waste,Asset finance investments,81.152
2005,11,Q4,< 2006,Brazil,Small hydro,Asset finance investments,14.558
2005,11,Q4,< 2006,Brazil,Small hydro,Asset finance investments,14.056
2005,6,Q2,< 2006,Brazil,Small hydro,Asset finance investments,7.555
2005,11,Q4,< 2006,Brazil,Small hydro,Asset finance investments,14.056
2005,11,Q4,< 2006,Brazil,Small hydro,Asset finance investments,14.558
2005,4,Q2,< 2006,Chile,Small hydro,Asset finance investments,32
2005,6,Q2,< 2006,China,Biofuels,Asset finance investments,181.155
2005,6,Q2,< 2006,China,Wind,Asset finance investments,42.2695
2005,5,Q2,< 2006,China,Biomass & waste,Asset finance investments,28.75516
2005,10,Q4,< 2006,China,Wind,Asset finance investments,57.5
2005,7,Q3,< 2006,China,Wind,Asset finance investments,103.6308
2005,12,Q4,< 2006,China,Biomass & waste,Asset finance investments,64.3604
2005,12,Q4,< 2006,China,Biomass & waste,Asset finance investments,29.885005
2005,10,Q4,< 2006,China,Biomass & waste,Asset finance investments,3.33963
2005,12,Q4,< 2006,China,Wind,Asset finance investments,56.392875
2005,6,Q2,< 2006,China,Wind,Asset finance investments,87.002482
2005,4,Q2,< 2006,China,Biofuels,Asset finance investments,144.984
2005,12,Q4,< 2006,China,Wind,Asset finance investments,123.76
2005,3,Q1,< 2006,China,Biomass & waste,Asset finance investments,38.0583
2005,10,Q4,< 2006,China,Biomass & waste,Asset finance investments,33.3612
2005,12,Q4,< 2006,China,Wind,Asset finance investments,106.4777708
2005,4,Q2,< 2006,China,Wind,Asset finance investments,31.79456
2005,12,Q4,< 2006,China,Wind,Asset finance investments,39.23913
2005,2,Q1,< 2006,China,Small hydro,Asset finance investments,46.1
2005,10,Q4,< 2006,China,Biomass & waste,Asset finance investments,37.101
2005,12,Q4,< 2006,China,Wind,Asset finance investments,62.134875
2005,12,Q4,< 2006,China,Wind,Asset finance investments,52.038
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,12.57739
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,12.352246
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,12.734428
2005,10,Q4,< 2006,China,Biomass & waste,Asset finance investments,31.737912
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,13.4
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,9.6619754
2005,5,Q2,< 2006,China,Clean Energy (Other),Asset finance investments,306.551744
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,19.03748
2005,9,Q3,< 2006,China,Wind,Asset finance investments,89.7935232
2005,8,Q3,< 2006,China,Wind,Asset finance investments,28.56
2005,4,Q2,< 2006,China,Biomass & waste,Asset finance investments,7.2492
2005,4,Q2,< 2006,China,Wind,Asset finance investments,56.61896
2005,10,Q4,< 2006,China,Wind,Asset finance investments,60.348351
2005,10,Q4,< 2006,China,Wind,Asset finance investments,53.50148
2005,2,Q1,< 2006,China,Biomass & waste,Asset finance investments,23.07662
2005,12,Q4,< 2006,China,Biomass & waste,Asset finance investments,20.48
2005,9,Q3,< 2006,China,Biomass & waste,Asset finance investments,29.6688
2005,10,Q4,< 2006,China,Biomass & waste,Asset finance investments,30.9175
2005,12,Q4,< 2006,China,Biomass & waste,Asset finance investments,27.258
2005,12,Q4,< 2006,China,Biomass & waste,Asset finance investments,15.36
2005,8,Q3,< 2006,China,Wind,Asset finance investments,46.60818
2005,10,Q4,< 2006,China,Wind,Asset finance investments,106.6856154
2005,8,Q3,< 2006,China,Wind,Asset finance investments,32.161856
2005,6,Q2,< 2006,China,Wind,Asset finance investments,41.82927566
2005,7,Q3,< 2006,China,Biomass & waste,Asset finance investments,1.8123
2005,1,Q1,< 2006,China,Wind,Asset finance investments,57.836534
2005,7,Q3,< 2006,China,Biomass & waste,Asset finance investments,9.326772
2005,12,Q4,< 2006,China,Biofuels,Asset finance investments,29.75
2005,5,Q2,< 2006,China,Wind,Asset finance investments,19.85162631
2005,12,Q4,< 2006,China,Biomass & waste,Asset finance investments,30.09555
2005,4,Q2,< 2006,China,Biomass & waste,Asset finance investments,2.899776476
2005,3,Q1,< 2006,China,Biomass & waste,Asset finance investments,10.2697
2005,3,Q1,< 2006,China,Biomass & waste,Asset finance investments,10.2697
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,4.7051992
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,18.763346
2005,10,Q4,< 2006,China,Wind,Asset finance investments,39.5808
2005,10,Q4,< 2006,China,Wind,Asset finance investments,33.507621
2005,5,Q2,< 2006,China,Wind,Asset finance investments,77.33
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,12.077
2005,5,Q2,< 2006,China,Wind,Asset finance investments,40.057483
2005,5,Q2,< 2006,China,Wind,Asset finance investments,40.057483
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,81.05536
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,46.480035
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,42.3851154
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,42.439456
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,55.09392
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,40.849242
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,108.61718
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,26.79957
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,25.49091
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,18.96874
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,33.6064028
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,35.841253
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,31.3241149
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,21.3290055
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,34.2911324
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,25.40188
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,16.2922422
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,29.091888
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,27.8900888
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,23.15691
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,15.58578
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,19.1984846
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,18.4455894
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,51.7345794
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,62.499
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,24.282066
2005,7,Q3,< 2006,China,Small hydro,Asset finance investments,18.6624781
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,21.7226355
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,12.9757645
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,17.41104
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,15.427368
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,12.5507816
2005,7,Q3,< 2006,China,Small hydro,Asset finance investments,13.8665114
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,11.4646098
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,48.945
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,12.4127579
2005,1,Q1,< 2006,China,Geothermal,Asset finance investments,0
2005,1,Q1,< 2006,China,Geothermal,Asset finance investments,0
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,13.229316
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,15.5934268
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,45.2023866
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,20.4560342
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,26.51999
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,40.427634
2005,2,Q1,< 2006,China,Small hydro,Asset finance investments,27.7886
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,21.3835362
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,21.3835362
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,10.56438
2005,2,Q1,< 2006,China,Small hydro,Asset finance investments,11.828278
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,13.59225
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,17.14522637
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,10.1192139
2005,2,Q1,< 2006,China,Small hydro,Asset finance investments,10.3856872
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,9.3936
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,9.030684
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,16.15386519
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,11.6156348
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,17.6431118
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,11.7533364
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,11.6095434
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,8.952762
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,10.422451
2005,7,Q3,< 2006,China,Small hydro,Asset finance investments,11.314793
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,17.6203888
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,15.3948844
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,15.1665346
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,11.684925
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,6.9321603
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,8.565214765
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,13.5861
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,8.4559292
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,7.5657484
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,30.12
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,15.1631787
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,12.109219
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,9.427628
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,11.4271556
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,8.4042392
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,8.856106
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,7.61166
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,7.540638
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,7.007793149
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,5.93481
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,6.5137581
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,6.528121791
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,8.8560641
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,6.16641
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,5.1384746
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,8.2737536
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,8.2220607
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,5.144729
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,7.1580196
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,6.1612002
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,7.2281051
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,7.8073884
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,7.73248
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,7.877464
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,6.128194285
2005,7,Q3,< 2006,China,Small hydro,Asset finance investments,5.53617
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,5.7931712
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,6.089328
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,3.7270077
2005,6,Q2,< 2006,China,Biomass & waste,Asset finance investments,51.2
2005,8,Q3,< 2006,China,Biofuels,Asset finance investments,5.95
2005,9,Q3,< 2006,China,Biofuels,Asset finance investments,57.015
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,12.1791897
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,70.28
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,60.24
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,45.18
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,6.024
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,7.53
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,50.2
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,82.83
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,120.48
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,50.2
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,35.14
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,16.064
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,31.626
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,26.355
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,50.2
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,62.75
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,12.048
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,22.088
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,9.413
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,80.32
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,31.877
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,24.096
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,40.16
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,62.75
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,37.65
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,22.59
2005,6,Q2,< 2006,China,Wind,Asset finance investments,12.80162
2005,5,Q2,< 2006,China,Wind,Asset finance investments,32.35564
2005,7,Q3,< 2006,China,Wind,Asset finance investments,42.16758292
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,4.744
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,50.2
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,16.566
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,55.22
2005,8,Q3,< 2006,China,Small hydro,Asset finance investments,124.245
2005,7,Q3,< 2006,China,Small hydro,Asset finance investments,55.22
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,64.005
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,31.626
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,60.24
2005,7,Q3,< 2006,China,Small hydro,Asset finance investments,37.65
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,31.626
2005,7,Q3,< 2006,China,Wind,Asset finance investments,22.2793883
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,50.2
2005,3,Q1,< 2006,China,Small hydro,Asset finance investments,35.14
2005,1,Q1,< 2006,China,Small hydro,Asset finance investments,36.646
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,32.63
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,12.776
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,8.032
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,18.825
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,25.753
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,12.55
2005,7,Q3,< 2006,China,Small hydro,Asset finance investments,34.964
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,35.868
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,37.65
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,30.17
2005,6,Q2,< 2006,China,Small hydro,Asset finance investments,30.848
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,19.202
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,25.1
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,16.064
2005,7,Q3,< 2006,China,Biomass & waste,Asset finance investments,7.68
2005,4,Q2,< 2006,China,Solar,Asset finance investments,1.0268
2005,7,Q3,< 2006,China,Solar,Asset finance investments,2.082
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,12.55
2005,5,Q2,< 2006,China,Small hydro,Asset finance investments,20.08
2005,12,Q4,< 2006,China,Small hydro,Asset finance investments,20.708
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,10.04
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,32.178
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,28.614
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,12.048
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,50.2
2005,8,Q3,< 2006,China,Biomass & waste,Asset finance investments,7.68
2005,11,Q4,< 2006,China,Small hydro,Asset finance investments,35.391
2005,9,Q3,< 2006,China,Small hydro,Asset finance investments,60.24
2005,10,Q4,< 2006,China,Small hydro,Asset finance investments,23.971
2005,4,Q2,< 2006,China,Small hydro,Asset finance investments,20.08
2005,12,Q4,< 2006,China,Biomass & waste,Asset finance investments,61.44
2005,7,Q3,< 2006,Colombia,Small hydro,Asset finance investments,18.825
2005,9,Q3,< 2006,Colombia,Biofuels,Asset finance investments,57.465
2005,9,Q3,< 2006,Colombia,Biofuels,Asset finance investments,40.5
2005,3,Q1,< 2006,Colombia,Biofuels,Asset finance investments,40.5
2005,9,Q3,< 2006,Colombia,Biofuels,Asset finance investments,16.2
2005,1,Q1,< 2006,Colombia,Small hydro,Asset finance investments,49.698
2005,9,Q3,< 2006,Costa Rica,Biofuels,Asset finance investments,9
2005,5,Q2,< 2006,Costa Rica,Small hydro,Asset finance investments,22
