id,topic,category,indicator,subindicator,units,geography,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,note
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Burkina Faso,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Burundi,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Cameroon,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Central African Republic,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Chad,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Congo,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Congo (Dem. Rep.),,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Cote d'Ivoire,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Egypt,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Eritrea,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Ethiopia,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Ghana,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Guinea,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Iraq,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Israel,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Jordan,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Kenya,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Kuwait,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Lebanon,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Lesotho,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Liberia,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Madagascar,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Malawi,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Mali,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Mauritania,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Morocco,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Mozambique,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Namibia,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Niger,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Nigeria,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Oman,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Palestinian Authority,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Qatar,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Rwanda,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Saudi Arabia,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Senegal,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Sierra Leone,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Somalia,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,South Africa,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,South Sudan,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Sudan,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Tanzania,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Togo,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Tunisia,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Uganda,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,United Arab Emirates,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Zambia,,,,,,,,,,,
2.13,Opportunities,Prices and costs,Import duties - Large scale renewables,Import duties - Large scale renewables,%,Zimbabwe,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Canada,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,United States,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Argentina,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Bolivia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Brazil,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Chile,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Colombia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Costa Rica,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Dominican Republic,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Ecuador,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,El Salvador,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Guatemala,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Haiti,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Honduras,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Jamaica,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Mexico,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Nicaragua,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Panama,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Paraguay,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Peru,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Uruguay,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Afghanistan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Armenia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Australia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Azerbaijan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Bangladesh,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Cambodia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Mainland China,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Georgia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,India,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Indonesia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Japan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Kazakhstan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Korea (Republic),,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Kyrgyzstan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Laos,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Malaysia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Mongolia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Myanmar,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Nepal,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,New Zealand,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Pakistan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Philippines,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Singapore,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Sri Lanka,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Taiwan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Tajikistan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Thailand,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Turkmenistan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Uzbekistan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Vietnam,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Albania,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Austria,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Belarus,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Belgium,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Bosnia and Herzegovina,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Bulgaria,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Croatia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Czech Republic,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Denmark,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Finland,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,France,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Germany,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Greece,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Hungary,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Ireland,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Italy,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Lithuania,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Moldova,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Netherlands,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,North Macedonia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Norway,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Poland,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Portugal,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Romania,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Russia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Serbia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Slovakia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Slovenia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Spain,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Sweden,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Switzerland,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Turkey,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Ukraine,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,United Kingdom,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Algeria,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Angola,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Benin,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Botswana,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Burkina Faso,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Burundi,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Cameroon,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Central African Republic,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Chad,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Congo,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Congo (Dem. Rep.),,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Cote d'Ivoire,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Egypt,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Eritrea,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Ethiopia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Ghana,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Guinea,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Iraq,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Israel,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Jordan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Kenya,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Kuwait,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Lebanon,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Lesotho,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Liberia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Madagascar,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Malawi,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Mali,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Mauritania,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Morocco,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Mozambique,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Namibia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Niger,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Nigeria,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Oman,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Palestinian Authority,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Qatar,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Rwanda,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Saudi Arabia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Senegal,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Sierra Leone,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Somalia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,South Africa,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,South Sudan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Sudan,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Tanzania,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Togo,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Tunisia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Uganda,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,United Arab Emirates,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Zambia,,,,,,,,,,,
2.14,Opportunities,Prices and costs,Import duties - Small scale renewables,Import duties - Small scale renewables,%,Zimbabwe,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Canada,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,United States,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Argentina,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Bolivia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Brazil,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Chile,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Colombia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Costa Rica,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Dominican Republic,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Ecuador,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,El Salvador,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Guatemala,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Haiti,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Honduras,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Jamaica,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Mexico,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Nicaragua,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Panama,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Paraguay,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Peru,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Uruguay,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Afghanistan,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Armenia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Australia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Azerbaijan,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Bangladesh,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Cambodia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Mainland China,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Georgia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,India,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Indonesia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Japan,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Kazakhstan,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Korea (Republic),,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Kyrgyzstan,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Laos,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Malaysia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Mongolia,,,,,,,,,,,
2.15,Opportunities,Prices and costs,Import duties - Transformers and power lines,Import duties - Transformers and power lines,%,Myanmar,,,,,,,,,,,
